title,variant,price,imgUrl,link,l1,l2,l3,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
奢华女士吊坠套装，镀金/镀银——项链、手链、耳环和时尚戒指,金子,11.4,https://cf.shopee.com.br/file/br-11134207-81z1k-mftu771qf7yfef,http://shopee.com.br/product/1129108193/23599016447,时尚配饰,配件套装及组合,,IVCN202607169277,159787404623,"https://detail.1688.com/offer/994122636547.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/848808448227.html?spm=a26352.b28411319/2508.0.0",11.4,2026/7/21,23599016447,,,1
腕表套装，含金银手链和手镯 - 奢华套装 - 舒适 - 时尚博主风格,所有 Prata Kit,18.99,https://cf.shopee.com.br/file/br-11134207-820lv-mmm3xdst5b0k16,http://shopee.com.br/product/1663286200/23599203197,手表,女士手表,,IVCN202607169279,199183249502,"https://detail.1688.com/offer/988314649067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/928002194809.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",33,2026/7/21,23599203197,,,3
腕表套装，含金银手链和手镯 - 奢华套装 - 舒适 - 时尚博主风格,白色三叶草时钟,9.86,https://cf.shopee.com.br/file/br-11134207-820m4-mmm47hmhg1dyaa,http://shopee.com.br/product/1663286200/23599203197,手表,女士手表,,IVCN202607169279,199183249500,https://detail.1688.com/offer/914953015687.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982https://detail.1688.com/offer/1051315689408.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,16.1,2026/7/21,23599203197,,,3
腕表套装，含金银手链和手镯 - 奢华套装 - 舒适 - 时尚博主风格,全金套装,19.43,https://cf.shopee.com.br/file/br-11134207-820m2-mmm3xdst845gd5,http://shopee.com.br/product/1663286200/23599203197,手表,女士手表,,IVCN202607169279,199183249501,"https://detail.1688.com/offer/988314649067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/928002194809.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",33,2026/7/21,23599203197,,,3
6/12条装黑色防滑发圈 – 轻薄舒适，光泽亮丽，不会勒紧,largura 1cm，12 件,4.99,https://cf.shopee.com.br/file/br-11134207-81z1k-mig9rewl7zeuc4,http://shopee.com.br/product/1633654038/23599241363,时尚配饰,发饰,头饰、皇冠和花冠,IVCN202607169283,229442370753,https://detail.1688.com/offer/800431744401.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,6,2026/7/21,23599241363,,,1
一套12个基础款发圈，纯色，用途广泛。可批发。,KIT 12PC（彩色）,5.26,https://cf.shopee.com.br/file/br-11134207-81ztc-mjhcxizuk5qe56,http://shopee.com.br/product/1718313227/23599276582,时尚配饰,发饰,头带,IVCN202607169285,199616872246,https://detail.1688.com/offer/659106122601.html?spm=a26352.b28411319/2508.0.0,16.2,2026/7/21,23599276582,,,1
Zanotti Savana 08 弹力带 - 7毫米，100米 - 白色/原色,Zanotti Savana 08 弹力带 - 7毫米，100米 - 白色/原色,3.32,https://cf.shopee.com.br/file/sg-11134201-82604-mkxx7nolwmpybc,http://shopee.com.br/product/1755445494/23599348146,时尚配饰,发饰,发圈、丝带和发绳,IVCN202607169287,199186037531,https://detail.1688.com/offer/652239812580.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=e578d36664664eab9282a8546afba00d&sessionid=786ea8d4188a4b5b8fcf76182db5b98e,15.5,2026/7/21,23599348146,,,1
鱼鳞手链，9毫米，925纯银，低过敏性 - 21厘米,鱼鳞手链，9毫米，925纯银，低过敏性 - 21厘米,28.8,https://cf.shopee.com.br/file/br-11134207-820l6-mm7teasqkidga4,http://shopee.com.br/product/368039476/23599412713,时尚配饰,手镯和手链,,IVCN202607169289,129655842797,https://detail.1688.com/offer/954920566015.html?spm=a26352.b28411319/2508.0.0,28.8,2026/7/21,23599412713,,,1
三对装不锈钢方形耳环 | 金色/男女通用/低过敏性 | 按扣式 | 防水,三对装不锈钢方形耳环 | 金色/男女通用/低过敏性 | 按扣式 | 防水,5.6,https://cf.shopee.com.br/file/br-11134207-820lx-mmc1947tm6m868,http://shopee.com.br/product/675720107/23599414360,时尚配饰,耳环,,IVCN202607169291,129839223714,https://detail.1688.com/offer/907467037375.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,5.6,2026/7/21,23599414360,,,1
猎豹无框金属太阳镜，男女通用 | 带镜盒 | 高级款,透明，无保护壳,4.16,https://cf.shopee.com.br/file/br-11134207-820lq-mn0d2tq4969u94,http://shopee.com.br/product/653529908/23599430944,时尚配饰,眼镜,太阳镜,IVCN202607169293,229441250572,https://detail.1688.com/offer/915972712015.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,5,2026/7/21,23599430944,,,2
猎豹无框金属太阳镜，男女通用 | 带镜盒 | 高级款,透明，带保护套,5,https://cf.shopee.com.br/file/br-11134207-820lq-mn0d2tq4969u94,http://shopee.com.br/product/653529908/23599430944,时尚配饰,眼镜,太阳镜,IVCN202607169293,229441250568,https://detail.1688.com/offer/915972712015.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,5,2026/7/21,23599430944,,,2
Steelflex Modena 灰色安全眼镜 CA47199 舒适运动型,Steelflex Modena 灰色安全眼镜 CA47199 舒适运动型,15.62,https://cf.shopee.com.br/file/sg-11134201-820nh-mnzpmqsmqvic69,http://shopee.com.br/product/1765042631/23599451489,时尚配饰,眼镜,太阳镜,IVCN202607207008,229442738613,https://detail.1688.com/offer/921029908652.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2132815517841680120911134e0f32&token=5e9BD4MjSljBd3jMlh2FQuu4RAVtH4Pif3F3346T55umwIw6TtLiLqZUkP6%2Fy%2FHE&tracelog=cps&clickid=a424f3c58ed98c880f3f852fd725f088&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1511AEBFB0C36876109DEFF4C5DACAD4A13C0FB10B64688F6ED3661446B8F6B7C348394BC3CC3C62B9992F8828C4BE892E4C9B1F58E918644B3DC6C82A3414598718B4809C30A65FE33D73B45DF2775D469657FE208BEF73464584C0C44819B09808E9833032A25B29D7B268A38A21D2870EEFC750C606881126C43EF656EBBC542E8DEF840AA9F76%26cbu_cps_trace_flag%3Dwrite,16,2026/7/21,23599451489,,,1
NAVIFORCE 男士手表，防水，奢华，夜光日期显示，原装数字石英表。,银饰 + 手镯 + 盒子,148,https://cf.shopee.com.br/file/br-11134207-820ln-mpeywez5c1l18d,http://shopee.com.br/product/1654822470/23599492362,手表,男士手表,,IVCN202607207010,149554916531,https://detail.1688.com/offer/602550477460.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17841680784303748e0bf0&token=k7nkyANJLQYUyXIv7V4fVMFLjL7eus%2FZ%2Bbb8zrzuZRCcKReedLNYrtaTKmKa7JBV,148,2026/7/21,23599492362,,,1
有机生物纤维假发，完美适用于接发、编织假发 | 直发、波浪卷、长发,莫雷诺照明,23.55,https://cf.shopee.com.br/file/br-11134207-820m2-mo73l8vu3ke81d,http://shopee.com.br/product/372144221/23613530994,时尚配饰,发饰,假发和接发,IVCN202607207012,179416265824,https://detail.1688.com/offer/991849869188.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717841701912481871e0f24&token=ykis2B5%2FaMc6R%2BPwY0S5V4sNofX1YzY%2Bfd34ec%2BEWMEuytepYYLWyrax8XszsnCC,28,2026/7/21,23613530994,,,1
男女皆宜的棒球帽，采用嘻哈风格的醒目刺绣字母，好莱坞卡车帽。,黑色的,22.3,https://cf.shopee.vn/file/vn-11134207-23010-vf0eku5s64lv63,http://shopee.vn/product/152339066/23617495484,时尚配饰,帽子和鸭舌帽,,IVCN202607169296,230727304100,https://detail.1688.com/offer/892174573738.html?fromkv=cbuPcPlugin%3AimageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982&version=default,22.3,2026/7/21,23617495484,,,1
成人款 18k 金圆形耳环 750 米,成人款 18k 金圆形耳环 750 米,1.6,https://cf.shopee.com.br/file/br-11134207-7r98o-mdpflnoop3uh30,http://shopee.com.br/product/936240907/23619356947,时尚配饰,耳环,,IVCN202607169298,127347608163,https://detail.1688.com/offer/687956297959.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1.6,2026/7/21,23619356947,,,1
60/24颗水晶水钻鼻环骨钉不锈钢人体穿刺耳环礼品,多色的,2.76,https://cf.shopee.com.my/file/6fd8d66920e86174530c90ee195c1c0d,http://shopee.com.my/product/957222780/23626815409,时尚配饰,其他配件,其他的,IVCN202607169300,221046326651,https://detail.1688.com/offer/560936593761.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,3.9,2026/7/21,23626815409,,,1
超长腰带🔺自动扣🔺无需打孔，适合腰围27-60英寸🔺泰国快速发货✅,AT150厘米-黑色亮面喷头,3.1,https://cf.shopee.co.th/file/th-11134207-7r98t-lvo1tspuctkq2d,http://shopee.co.th/product/379822390/23628010579,时尚配饰,腰带,,IVCN202607169302,108997720391,https://detail.1688.com/offer/654437411032.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2104e90217502280367556753e1547&token=uRyhwvNGifB4V7xNZ3xJr%2F%2FWMaSN3osqxRTKWaGvn20FjHeL5t%2FNNHT6V2lrb2WL,3.1,2026/7/21,23628010579,,,1
女士口罩，型号 22，镶嵌水晶水钻，适用于毕业典礼、派对、15 岁生日、盛大晚会等场合。,女士口罩，型号 22，镶嵌水晶水钻，适用于毕业典礼、派对、15 岁生日、盛大晚会等场合。,2,https://cf.shopee.com.br/file/br-11134207-81z1k-mg2h38oq1gjk75,http://shopee.com.br/product/317709133/23628146709,时尚配饰,其他配件,面具,IVCN202607169304,183954029059,https://detail.1688.com/offer/560657109094.html?spm=a26352.b28411319/2508.0.0,2,2026/7/21,23628146709,,,1
黑色发圈，1公斤（大号）。,粗黑线,13.81,https://cf.shopee.co.th/file/th-11134207-7qul4-lffom7ubmdqf35,http://shopee.co.th/product/194699606/23637991365,时尚配饰,发饰,发圈、丝带和发绳,IVCN202607169306,158835034992,https://detail.1688.com/offer/622423734279.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bfafb5b92d454054a83e1c0bc745d636&sessionid=4e841e75fffcb758be626fce5a0e8b1d,18,2026/7/21,23637991365,,,1
Dreamis - 成功之钥石手链 ✨,Dreamis - 成功之钥石手链 ✨,10.26,https://cf.shopee.co.th/file/th-11134207-7qul4-lil8yeqtni7cfc,http://shopee.co.th/product/48142295/23646725415,时尚配饰,手镯和手链,,IVCN202607169308,206845451460,https://detail.1688.com/offer/918616590507.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,10.26,2026/7/21,23646725415,,,1
Dreamis - NOVA宝石手链：招财纳福，提升智慧✨,Dreamis - NOVA宝石手链：招财纳福，提升智慧✨,20.5,https://cf.shopee.co.th/file/th-11134207-7r98w-lnfs26njycfb79,http://shopee.co.th/product/48142295/23659516329,时尚配饰,手镯和手链,,IVCN202607169310,214701281579,https://detail.1688.com/offer/675142790411.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i46&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,20.5,2026/7/21,23659516329,,,1
LISA 时尚方巾 90x90cm 丝滑触感 女士印花方巾,LISA 时尚方巾 90x90cm 丝滑触感 女士印花方巾,3.32,https://cf.shopee.com.my/file/cn-11134207-7r98o-lp4rg4qvx5jwc5,http://shopee.com.my/product/293561041/23662582621,时尚配饰,围巾和披肩,,IVCN202607169312,158460495181,https://detail.1688.com/offer/668403473452.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146915b17454642676367465e157d&token=H%2F1fiacWH0eYAEBW7A%2FXvwF38fkRP21QDic7td56Ux9jQaAvyjyu13C4jSJMASXb,7,2026/7/21,23662582621,,,1
薄荷绿尖顶帽 女士夏季防晒棒球帽 男士浅苹果色小脸,薄荷绿灯，可调节（54-58厘米）,10.5,https://cf.shopee.ph/file/sg-11134201-7qvcp-lfqus3kj2vwq08,http://shopee.ph/product/99778954/23665775722,时尚配饰,帽子和鸭舌帽,,IVCN202607169314,108891747788,https://detail.1688.com/offer/868737310199.html?spm=a26352.b28411319/2508.0.0,10.5,2026/7/21,23665775722,,,1
Parlent Gallant Phantom 男士手表,Parlent Gallant Phantom 男士手表,11,https://cf.shopee.com.my/file/my-11134211-820l8-mgexky09y22y78,http://shopee.com.my/product/382916666/23678872891,手表,男士手表,,IVCN202607169316,108994856363,https://detail.1688.com/offer/930722831721.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,11,2026/7/21,23678872891,,,1
925纯银夏季项链，饰有两个心形吊坠和水钻，玫瑰金镀层链条。,925纯银夏季项链，饰有两个心形吊坠和水钻，玫瑰金镀层链条。,3.4,https://cf.shopee.vn/file/vn-11134207-7r98o-lmy67qwwz4kfed,http://shopee.vn/product/38476026/23683579979,时尚配饰,项链,,IVCN202607169318,147057913955,https://detail.1688.com/offer/968760660589.html?spm=a26352.b28411319/2508.0.0,3.4,2026/7/21,23683579979,,,1
OPK 男士腕表，防水，真皮表带，石英机芯，24 小时日期显示，6003,黑色（皮表带）,23,https://cf.shopee.vn/file/vn-11134207-7ras8-mb6grwpozbgh98,http://shopee.vn/product/1016185373/23687679488,手表,男士手表,,IVCN202607169320,258591444782,https://detail.1688.com/offer/729610719189.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,23,2026/7/21,23687679488,,,2
OPK 男士腕表，防水，真皮表带，石英机芯，24 小时日期显示，6003,黑色（不锈钢）,21,https://cf.shopee.vn/file/vn-11134207-7ras8-mbqhsrj922ya56,http://shopee.vn/product/1016185373/23687679488,手表,男士手表,,IVCN202607169320,258591444780,https://detail.1688.com/offer/583458952197.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17709798743118511e0f12&token=kzUMcpSt23pWkAroRKkYPvRqKReg1DCxAGmHKCr2IQ%2BeVY%2B2g9GFSR%2BpSivq9G2y,21,2026/7/21,23687679488,,,2
200个带珠子的镂空花丝端盖金属帽，用于珠宝制作,金子,2.84,https://cf.shopee.com.br/file/c751c0f00097187a0b172ca13a2b8c1f,http://shopee.com.br/product/237278238/23691219507,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN202607169323,209570340949,https://detail.1688.com/offer/956103662118.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,30,2026/7/21,23691219507,,,1
酒红色直发假发，带天然刘海，与真人头发完全相同,酒红色直发假发，带天然刘海，与真人头发完全相同,14,https://cf.shopee.com.br/file/br-11134207-7qukw-liaf6psgdytbc6,http://shopee.com.br/product/388334265/23691581607,时尚配饰,发饰,假发和接发,IVCN202607169325,219142695853,https://detail.1688.com/offer/898081527605.html?fromkv=cbuPcPlugin%3AimageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982&version=default,14,2026/7/21,23691581607,,,1
女士银戒指，独特线条设计，复古开口可调节，适合派对、生日等场合佩戴。,#2,2.4,https://cf.shopee.com.br/file/cn-11134207-7qukw-lk9d6wfrrzk65c,http://shopee.com.br/product/735963177/23692055997,时尚配饰,戒指,,IVCN202607207014,169699284647,https://detail.1688.com/offer/998842634339.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717841711393952568e0d6d&token=eRSip20mdMrmEo8GJYsHbafvaTuk8Bg8tL48OH2ltAxInPLCuClNInOiih1FVM%2B3,5.3,2026/7/21,23692055997,,,1
6条项链，蕾丝颈链，黑色带吊坠，批发,6款无吊坠项链,1.15,https://cf.shopee.com.br/file/br-11134207-7r98o-mbi4u42ue86a5c,http://shopee.com.br/product/328188665/23692790101,时尚配饰,项链,,IVCN202607207016,199176523182,https://detail.1688.com/offer/1003751370514.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17841714747422798e0c40&token=ltR%2BejbQy0RU1pN6Yvvg1w5r%2Boxv02NbepMxL8JfWkki6Ni%2BvH7jXXn5q5v22wz9,17.4,2026/7/21,23692790101,,,1
Invicta Yakuza S1 Dragon 男士腕表 - 带原装表盒,白色/金色黑帮,25.37,https://cf.shopee.com.br/file/sg-11134201-7rcdy-lravniseoflw2a,http://shopee.com.br/product/1178875108/23692830367,手表,男士手表,,IVCN202607169327,139827362925,https://detail.1688.com/offer/598353795086.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,55.9,2026/7/21,23692830367,,,1
公主派对套装，包含 12 个塑料公主皇冠，款式多样。,金的,8.77,https://cf.shopee.com.br/file/br-11134207-7r98o-lsewbq6n8w84e6,http://shopee.com.br/product/1134074729/23692877428,时尚配饰,发饰,头饰、皇冠和花冠,IVCN202607169329,239414469581,https://detail.1688.com/offer/846371112554.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,22.56,2026/7/21,23692877428,,,1
镶嵌宝石的字母项链，镀925银。,一个,4.2,https://cf.shopee.com.br/file/br-11134207-7r98o-lsmw6ykv4bvoa7,http://shopee.com.br/product/388338207/23692886899,时尚配饰,项链,,IVCN202607169331,228764570061,https://detail.1688.com/offer/793993460740.html?spm=a26352.b28411319.offerlist.162.79cd1e62s71THY,4.2,2026/7/21,23692886899,,,1
Aqualand 金银钻石系列防水手表,黄金系列黑色FD,51,https://cf.shopee.com.br/file/br-11134207-7r98o-ltmzli4920anea,http://shopee.com.br/product/235756994/23692934813,手表,男士手表,,IVCN202607207018,189161746247,https://detail.1688.com/offer/625703987173.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17841712002233293e0f7f&token=NPmDvFjzaLn%2B7dMBWzq9GOypp5ncTNz9iQz5faGSXFI4HCMhK86fJCKwJLciUFiJ,51,2026/7/21,23692934813,,,1
一套12个不锈钢乳头穿孔饰品，配2颗立方氧化锆石,套件 12,7.8,https://cf.shopee.com.br/file/br-11134207-7r98o-lut7dph81t9cf9,http://shopee.com.br/product/411813993/23692984894,时尚配饰,其他配件,其他的,IVCN202607169333,139828364845,https://detail.1688.com/offer/752579117937.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,7.8,2026/7/21,23692984894,,,1
